"861","0706131721"
"862","0805281452"
"863","0805281453"
"874","0902231647"
"875","0805281454"
"900","0808280929"
"901","0706131721"
"903","0803251622"
"907","0806231654"
"909","0706131721"
"910","0806231650"
"911","0806231649"
"915","0709191654"
"916","0701251016"
"917","0806231655"
"918","0702021016"
"920","0810161153"
"922","0706131721"
"923","0806231100"
"924","0706131721"
"925","0810151632"
"926","0805280942"
"927","0701251016"
"928","0706131721"
"929","0805261725"
"931","0706131721"
"932","0706131721"
"1598","0408231156"
"933","0706131721"
"934","0806231657"
"935","0706131721"
"936","0806231656"
"937","0806231649"
"939","0706131721"
"940","0706131721"
"941","0706131721"
"942","0903111211"
"943","0706131721"
"944","0706131721"
"945","0706131721"
"946","0706131721"
"947","0706131721"
"948","0806241749"
"949","0806231653"
"950","0701251042"
"951","0902231015"
"952","0901071600"
"953","0810151627"
"954","0706131721"
"955","0706131721"
"956","0706131721"
"957","0810151626"
"1002","0706131721"
"1003","0706131721"
"1005","0706131721"
"1010","0702161625"
"1011","0702071244"
"1012","0706131721"
"1014","0706131721"
"1015","0702161026"
"1016","0706131721"
"1593","0408231154"
"1017","0706131721"
"1018","0407151006"
"1019","0407151006"
"1020","0504061000"
"1021","0408231415"
"1022","0407151006"
"1023","0706131721"
"1024","0407151006"
"1025","0504051535"
"1026","0504060959"
"1027","0504060958"
"1028","0504060957"
"1029","0504060956"
"1030","0407151006"
"1031","0407151006"
"1032","0507051652"
"1033","0407151006"
"1034","0407151006"
"1035","0706141524"
"1036","0407151006"
"1037","0504060955"
"1038","0408231417"
"1039","0806171511"
"1040","0706131721"
"1041","0706131721"
"1042","0706131721"
"1043","0504060954"
"1592","0408231740"
"1044","0407151006"
"1046","0407151006"
"1047","0504060954"
"1048","0706131721"
"1049","0706131721"
"1050","0706131721"
"1051","0706131721"
"1052","0706131721"
"1053","0708201724"
"1054","0706131721"
"1055","0706131721"
"1591","0408231730"
"1056","0706131721"
"1057","0706131721"
"1058","0706131721"
"1059","0408231433"
"1062","0504051539"
"1064","0706131721"
"1065","0706131721"
"1066","0706131721"
"1068","0706131721"
"1069","0706131721"
"1070","0706131721"
"1073","0706131721"
"1074","0706131721"
"1075","0407291946"
"1077","0706131721"
"1587","0408231158"
"1078","0706131721"
"1079","0806241734"
"1080","0706131721"
"1081","0706131721"
"1082","0706131721"
"1083","0706131721"
"1086","0706131721"
"1087","0706131721"
"1090","0706131721"
"1586","0408231728"
"1092","0706131721"
"1093","0706131721"
"1095","0706131721"
"1096","0706131721"
"1097","0706131721"
"1098","0706131721"
"1099","0706131721"
"1100","0706131721"
"1101","0706131721"
"1102","0706131721"
"1105","0706131721"
"1585","0703221709"
"1106","0706131721"
"1108","0706131721"
"1109","0706131721"
"1111","0706131721"
"1112","0706141524"
"1113","0903120854"
"1116","0706131721"
"1117","0706131721"
"1118","0906290933"
"1119","0806171755"
"1584","0408231725"
"1125","0706131721"
"1126","0706131721"
"1129","0810241156"
"1130","0901201051"
"1131","0806181034"
"1132","0706131721"
"1568","0704031011"
"1133","0806231106"
"1140","0710011719"
"1141","0706131721"
"1143","0706131721"
"1144","0806181032"
"1146","0706131721"
"1147","0706131721"
"1151","0706131721"
"1152","0706131721"
"1153","0706131721"
"1154","0706131721"
"1155","0706131721"
"1156","0706131721"
"1158","0706131721"
"1159","0706131721"
"1160","0706131721"
"1161","0706131721"
"1162","0706131721"
"1165","0706131721"
"1166","0706131721"
"1167","0706131721"
"1170","0806181035"
"1174","0902051444"
"1178","0706131721"
"1180","0612051644"
"1184","0702051343"
"1186","0705071038"
"1187","0805271204"
"1188","0702021047"
"1191","0902101042"
"10284","0802221741"
"1193","0706131721"
"1194","0706131721"
"1195","0904081453"
"1198","0706131721"
"1200","0702051342"
"1202","0706131721"
"1207","0706131721"
"1213","0706131721"
"1218","0706131721"
"1219","0709181153"
"1222","0706131721"
"1242","0706131721"
"1246","0805271449"
"1542","0504060930"
"1247","0706131721"
"1252","0805271219"
"1253","0805271444"
"1260","0706131721"
"1261","0706131721"
"1262","0805231633"
"1263","0706131721"
"1264","0805231636"
"1265","0805271454"
"1266","0706131721"
"1267","0706131721"
"1268","0706131721"
"1269","0805271441"
"1541","0408212306"
"1270","0706131721"
"1274","0706141524"
"1275","0706131721"
"1276","0706131721"
"1536","0504060932"
"1278","0706131721"
"1279","0706131721"
"1280","0805271445"
"1281","0906181200"
"1282","0805271211"
"1284","0805291545"
"1535","0504060934"
"1285","0706141524"
"1286","0706131721"
"1287","0805271455"
"1288","0805271213"
"1289","0805291546"
"1290","0805271459"
"1295","0706131721"
"1296","0706131721"
"1298","0706131721"
"1299","0706131721"
"1300","0805271450"
"1301","0706131721"
"1524","0408212313"
"1302","0706131721"
"1303","0706131721"
"1304","0706131721"
"1305","0706131721"
"1306","0805271219"
"1307","0805271446"
"1308","0706141524"
"1309","0706131721"
"1310","0706131721"
"1311","0805271451"
"1312","0706131721"
"1314","0706131721"
"1315","0810241124"
"1522","0504051659"
"1316","0805271221"
"1319","0706131721"
"1320","0706131721"
"1321","0805271214"
"1322","0706131721"
"1323","0706131721"
"1324","0706131721"
"1325","0805271211"
"1326","0706131721"
"1327","0805271444"
"1328","0706131721"
"1329","0805271447"
"1330","0706131721"
"1332","0806181024"
"1335","0805271208"
"1336","0805271209"
"1337","0706131721"
"1341","0706131721"
"1343","0805271214"
"1344","0706131721"
"1345","0706131721"
"1346","0805271208"
"1347","0805271207"
"1496","0504211819"
"1349","0706131721"
"1350","0706131721"
"1351","0706131721"
"1352","0706131721"
"1353","0805271206"
"1354","0706131721"
"1355","0706131721"
"1356","0806181029"
"1357","0706131721"
"1359","0806181030"
"1360","0812161752"
"1361","0706131721"
"1363","0805271212"
"1364","0806181029"
"1367","0805271204"
"1368","0805271215"
"1369","0706131721"
"1370","0706131721"
"1371","0706131721"
"1372","0706131721"
"1492","0408231757"
"1373","0805271216"
"1374","0706131721"
"1375","0706131721"
"1377","0706131721"
"1378","0706131721"
"1379","0706131721"
"1381","0706131721"
"1382","0706131721"
"1383","0710261033"
"1384","0706131721"
"1385","0706131721"
"1386","0805271205"
"1387","0805291548"
"1388","0706131721"
"1389","0706131721"
"1390","0706131721"
"1391","0706131721"
"1392","0706131721"
"1393","0706131721"
"1394","0706131721"
"1395","0706131721"
"1396","0706131721"
"1488","0703291630"
"1397","0706131721"
"1398","0706131721"
"1399","0706131721"
"1401","0706131721"
"1402","0706131721"
"1403","0806181025"
"1404","0706131721"
"1405","0710261035"
"1407","0706131721"
"1408","0710191718"
"1409","0811181727"
"1410","0806181022"
"1411","0706131721"
"1413","0706131721"
"1414","0706131721"
"1415","0706131721"
"1416","0706131721"
"1417","0806181034"
"1418","0805271453"
"1420","0805271155"
"1421","0706131721"
"1422","0706131721"
"1423","0710191741"
"1424","0811181725"
"1429","0710020919"
"1433","0706131721"
"1434","0706131721"
"1435","0805271455"
"1436","0706131721"
"1437","0612051634"
"1438","0710031508"
"1439","0805271500"
"1440","0810241123"
"1441","0706131721"
"1443","0805271154"
"1444","0706131721"
"1445","0706131721"
"1446","0706131721"
"1447","0706131721"
"1448","0706131721"
"1449","0706131721"
"1450","0805271152"
"1484","0412081528"
"1451","0706131721"
"1452","0706131721"
"1453","0907171437"
"1454","0809251007"
"1455","0706131721"
"1456","0706131721"
"1457","0706131721"
"1458","0706141524"
"1459","0706131721"
"1461","0706131721"
"1466","0903231039"
"1469","0903231035"
"1470","0903231034"
"1474","0602231338"
"1503","0706131721"
"1504","0812101609"
"1505","0412141729"
"1507","0706131721"
"1509","0706131721"
"1510","0902040948"
"1513","0902041007"
"1514","0902261017"
"1517","0902041009"
"1521","0504060936"
"1544","0903231037"
"1546","0706131721"
"1547","0510211629"
"1549","0903231038"
"1551","0706131721"
"1553","0902041010"
"1554","0903231033"
"1556","0905151930"
"7553","0611241200"
"10214","0701261501"
"11108","0708222027X"
"1559","0712061508"
"1560","0706131721"
"1561","0706131721"
"1562","0706131721"
"1565","0504061239"
"1578","0706131721"
"1616","0408231747"
"1651","0706131721"
"1652","0706131721"
"1653","0706131721"
"1654","0706131721"
"1668","0706131721"
"1655","0907071143"
"1656","0809260924"
"1657","0706131721"
"1658","0809260925"
"1659","0809260933"
"1661","0809260932"
"1663","0706131721"
"1664","0809260934"
"1665","0706131721"
"1666","0706131721"
"1667","0706131721"
"1687","0410201158"
"1688","0507191825"
"1689","0410201156"
"1690","0603311130"
"1670","0706131721"
"1674","0706131721"
"1678","0706131721"
"1679","0907071141"
"1680","0706131721"
"1681","0706131721"
"1682","0706131721"
"1683","0706131721"
"1684","0706131721"
"1685","0706131721"
"1686","0706131721"
"1693","0706131721"
"1696","0706131721"
"1697","0806170919"
"1700","0706131721"
"1701","0508261005"
"1702","0806171753"
"1703","0809301433"
"1704","0806171749"
"1705","0706131721"
"1706","0706131721"
"1708","0706141524"
"1709","0706131721"
"1711","0708271550"
"1713","0706131721"
"1714","0706131721"
"1715","0909221138"
"1717","0706141524"
"1718","0706131721"
"7668","0510192359"
"7669","0510192359"
"1759","0410111819"
"1192","0909241744"
"1753","0601191034"
"7428","0510201612"
"1749","0410111814"
"1746","0410111817"
"1747","0505020944"
"1748","0410111815"
"1727","0410081733"
"1739","0410081714"
"1738","0410081715"
"1733","0410081709"
"1732","0409241039"
"1731","0410121709"
"1730","0410081708"
"1734","0706131721"
"1776","0503141710"
"1735","0706131721"
"1736","0706131721"
"1737","0706131721"
"1729","0505020945"
"1728","0410081735"
"1740","0706131721"
"1741","0706131721"
"1742","0706131721"
"1743","0706131721"
"1744","0706131721"
"1724","0410081720"
"1723","0410081721"
"1722","0410081724"
"1721","0410081725"
"1750","0706131721"
"1751","0503141718"
"1752","0706131721"
"1558","0903300949"
"1754","0706131721"
"1755","0706131721"
"1756","0706131721"
"1757","0706131721"
"1758","0706131721"
"1719","0410121709"
"1760","0706131721"
"1761","0706131721"
"1762","0706131721"
"1775","0505020943"
"1763","0706131721"
"1767","0706131721"
"1768","0706131721"
"1769","0706131721"
"1770","0706131721"
"1771","0706131721"
"1772","0706131721"
"1773","0706131721"
"1764","0411121919"
"1774","0806231038"
"1777","0706131721"
"1778","0706131721"
"1779","0706131721"
"1780","0706131721"
"1791","0505020943"
"1781","0706131721"
"1802","0706131721"
"1803","0411151248"
"1813","0706131721"
"1838","0505020938"
"1839","0706131721"
"1840","0706131721"
"1841","0706131721"
"1844","0706131721"
"1845","0602231333"
"1853","0706131721"
"1854","0507070951"
"1856","0901081440"
"1857","0706131721"
"1858","0706131721"
"1859","0706131721"
"1860","0804151640"
"1861","0804151641"
"1862","0804151642"
"1863","0706131721"
"1864","0706131721"
"1866","0706131721"
"1867","0706131721"
"1868","0804231619"
"1869","0804071122"
"1871","0412151133"
"1877","0706131721"
"1878","0706131721"
"1879","0706131721"
"1880","0706131721"
"1881","0706131721"
"1882","0706131721"
"1883","0706131721"
"1884","0706131721"
"1885","0706131721"
"1886","0706131721"
"1887","0706131721"
"1917","0412151112"
"1888","0706131721"
"1889","0706131721"
"1890","0706131721"
"1891","0706131721"
"1892","0706131721"
"1893","0706131721"
"1894","0706131721"
"1895","0706131721"
"1896","0706131721"
"1897","0706131721"
"1898","0706131721"
"1899","0706131721"
"1902","0706131721"
"1903","0706131721"
"1904","0603311215"
"1905","0706131721"
"1906","0706131721"
"1907","0706131721"
"1908","0706131721"
"1909","0706131721"
"1910","0706131721"
"1911","0706131721"
"1912","0706131721"
"1913","0706131721"
"1914","0709181158"
"1915","0706131721"
"1916","0412151111"
"1940","0706131721"
"1941","0412201154"
"1942","0706131721"
"1943","0412151145"
"1948","0706131721"
"1949","0412151121"
"2019","0706131721"
"2021","0706131721"
"2022","0503231106"
"2023","0706131721"
"2024","0510241451"
"2027","0706131721"
"2028","0611231106"
"2032","0706131721"
"2033","0706131721"
"2034","0706131721"
"2037","0706131721"
"2038","0605021701"
"2045","0706131721"
"2046","0706131721"
"2047","0706131721"
"2048","0706131721"
"2049","0611231110"
"2053","0903120905"
"2056","0706131721"
"2057","0706131721"
"2058","0904301207"
"2059","0706131721"
"2060","0810221426"
"2061","0706131721"
"2062","0902041004"
"2063","0810271758"
"2064","0902261017"
"2065","0906231046"
"2066","0706131721"
"2067","0706131721"
"2068","0706131721"
"2069","0706131721"
"2070","0806201725"
"2071","0806201725"
"2072","0805151439"
"2073","0505170920"
"2074","0505170920"
"2075","0503241710"
"2076","0503241710"
"10946","0710011050"
"2077","0503241710"
"2079","0503241711"
"2080","0503241710"
"2081","0503241711"
"2082","0503241711"
"2083","0612071625"
"2084","0505020912"
"2085","0502080232"
"2086","0501241534"
"2087","0501241537"
"2088","0501241759"
"2089","0501251005"
"6928","0507201207"
"7793","0510241307"
"8253","0604141022"
"8489","0603310941"
"8674","0604201726"
"8694","0610111012"
"9811","0611031422"
"2090","0501241747"
"2091","0706131721"
"2094","0501241445"
"2095","0706131721"
"2096","0501250944"
"2097","0501241711"
"2098","0501241746"
"2099","0502081210"
"2100","0706131721"
"2102","0501241445"
"2103","0501241444"
"2104","0501241535"
"2105","0501241707"
"2106","0706131721"
"2107","0706131721"
"2108","0706131721"
"2109","0502080139"
"2120","0805301529"
"2121","0805301527"
"2123","0805301529"
"2124","0805301530"
"2125","0706131721"
"2126","0504051826"
"2127","0805301532"
"2128","0608091725"
"2130","0706131721"
"2131","0706131721"
"2132","0706131721"
"5523","0504151422"
"2133","0706131721"
"2134","0706131721"
"2135","0706131721"
"2136","0706131721"
"2137","0706131721"
"2138","0806201713"
"2139","0806201707"
"2140","0706131721"
"5521","0504181414"
"2141","0706131721"
"2142","0706131721"
"2143","0706131721"
"2144","0706131721"
"2145","0706131721"
"2146","0810311054"
"2147","0706131721"
"2148","0706131721"
"2149","0706131721"
"5520","0504151433"
"2150","0706131721"
"2151","0706131721"
"2152","0706131721"
"2153","0706131721"
"2154","0706131721"
"2155","0806201704"
"2156","0706131721"
"2157","0806201712"
"5519","0504151432"
"2158","0706131721"
"2159","0706131721"
"2160","0706131721"
"2161","0706131721"
"2163","0612071652"
"11864","0710291606"
"11866","0711021503"
"2164","0706131721"
"2165","0706131721"
"2167","0806201708"
"5518","0504191032"
"2168","0706131721"
"2169","0706131721"
"2170","0806201705"
"2171","0706131721"
"2174","0806201712"
"2177","0706131721"
"2178","0806201711"
"2179","0706131721"
"2180","0706131721"
"5517","0504151409"
"2181","0806201706"
"2182","0706131721"
"2183","0706131721"
"2184","0907171110"
"2185","0706131721"
"2186","0806201714"
"2187","0709131452"
"5516","0504151409"
"2189","0706131721"
"2191","0706131721"
"2192","0706131721"
"2195","0706131721"
"2196","0706131721"
"2198","0709131452"
"2209","0706131721"
"2210","0706131721"
"5515","0504151406"
"2214","0706131721"
"2215","0706131721"
"2216","0706131721"
"2218","0903181401"
"2220","0706131721"
"2221","0706131721"
"2579","0706131721"
"2610","0706131721"
"2611","0706131721"
"2612","0706131721"
"5514","0504151405"
"2613","0706131721"
"2614","0706131721"
"2615","0706131721"
"2616","0706131721"
"2617","0706131721"
"2618","0811141629"
"2638","0706131721"
"2639","0706131721"
"5513","0504151405"
"2640","0706131721"
"2641","0706131721"
"2642","0706131721"
"2643","0706131721"
"2644","0706131721"
"2645","0706131721"
"2646","0706131721"
"2647","0706131721"
"5512","0504191033"
"2648","0811141630"
"2668","0706131721"
"2669","0706131721"
"2670","0706131721"
"2671","0706131721"
"2672","0706131721"
"2673","0706131721"
"2674","0706131721"
"5511","0504151359"
"2675","0706131721"
"2676","0706131721"
"2677","0706131721"
"2678","0811141630"
"2679","0810171436"
"2684","0706131721"
"2685","0706131721"
"2686","0706131721"
"5510","0504181556"
"2687","0810171434"
"2688","0810171433"
"2689","0706131721"
"2690","0706131721"
"2691","0706131721"
"5509","0504151354"
"2692","0706131721"
"2693","0706131721"
"2694","0810171431"
"2695","0706131721"
"2698","0706131721"
"2699","0706131721"
"2700","0706141524"
"2701","0706131721"
"2702","0706131721"
"5508","0504191031"
"2703","0706131721"
"2704","0706131721"
"2705","0706131721"
"2706","0706131721"
"2707","0811141631"
"2708","0810171436"
"2709","0811141631"
"2713","0706131721"
"2714","0706131721"
"5507","0504151351"
"2715","0706131721"
"2716","0706131721"
"2717","0706131721"
"2718","0706131721"
"2719","0706131721"
"2720","0706131721"
"2721","0706131721"
"2722","0706131721"
"5506","0504151349"
"2723","0810171430"
"2724","0706131721"
"2725","0706131721"
"2726","0706131721"
"2727","0706131721"
"2728","0706131721"
"2729","0706141524"
"2730","0706131721"
"5505","0504151342"
"2731","0706131721"
"2732","0706131721"
"2733","0706131721"
"2734","0706131721"
"2735","0706131721"
"2736","0706131721"
"2737","0706131721"
"2738","0706131721"
"2739","0706131721"
"5502","0504151341"
"2740","0706131721"
"2741","0706131721"
"2742","0706131721"
"2743","0706131721"
"2744","0706131721"
"2745","0706131721"
"2746","0706131721"
"5500","0504151341"
"2747","0706131721"
"2748","0706131721"
"2749","0706131721"
"2750","0706131721"
"2751","0706131721"
"2752","0706131721"
"2753","0706131721"
"2754","0706131721"
"5499","0504181821"
"2755","0706131721"
"2756","0706131721"
"2757","0706131721"
"2758","0706131721"
"2759","0706131721"
"2760","0706131721"
"2761","0706131721"
"2762","0706131721"
"2763","0706131721"
"5498","0504151330"
"2764","0706131721"
"2765","0706131721"
"2766","0706131721"
"2767","0706131721"
"2768","0706131721"
"2769","0706131721"
"2770","0504041428"
"2771","0706131721"
"2772","0706131721"
"2773","0504041429"
"2780","0706131721"
"2781","0706131721"
"5497","0504151330"
"2782","0706141524"
"2783","0706131721"
"2784","0706131721"
"2785","0706131721"
"2786","0706131721"
"5496","0504151320"
"2787","0706131721"
"2788","0706131721"
"2789","0706131721"
"2790","0706131721"
"5495","0504151320"
"2791","0706131721"
"2792","0811141632"
"2793","0706131721"
"2794","0706131721"
"2795","0706131721"
"2812","0706131721"
"5494","0504151317"
"2813","0810161756"
"2814","0811031136"
"2815","0706131721"
"2816","0809091022"
"2817","0706131721"
"2818","0706131721"
"2819","0706131721"
"2820","0706131721"
"2821","0706131721"
"2822","0706131721"
"5493","0504151311"
"2823","0706131721"
"2842","0810161755"
"2843","0810161756"
"2844","0706131721"
"2845","0706131721"
"2846","0706131721"
"2847","0706131721"
"2848","0706131721"
"2849","0706131721"
"2850","0706131721"
"5492","0504151311"
"2851","0706131721"
"2852","0706131721"
"2871","0706131721"
"2872","0706131721"
"2873","0706131721"
"2874","0706131721"
"2875","0902061018"
"2876","0706131721"
"2877","0706131721"
"5491","0504151311"
"2878","0706131721"
"2879","0810171141"
"2880","0810171203"
"2881","0706131721"
"2900","0706131721"
"5490","0504151256"
"2901","0811141015"
"2902","0706131721"
"2903","0706131721"
"2904","0706131721"
"2905","0706131721"
"5489","0504151256"
"2906","0706131721"
"2907","0706131721"
"2908","0706131721"
"2909","0706131721"
"2910","0706131721"
"2911","0706131721"
"2912","0706131721"
"2913","0706131721"
"5488","0504182116"
"2914","0706131721"
"2915","0706131721"
"2916","0706131721"
"2917","0706131721"
"2918","0706131721"
"2919","0706131721"
"2920","0706131721"
"2921","0706131721"
"2922","0706131721"
"5487","0504151252"
"2923","0706131721"
"2924","0810171141"
"2925","0810171201"
"2926","0706131721"
"2945","0811141013"
"2946","0811141013"
"2947","0706131721"
"2948","0811141014"
"5486","0504151251"
"2949","0706131721"
"2950","0706131721"
"2951","0706131721"
"2952","0706131721"
"2953","0706131721"
"5485","0504151238"
"2954","0706131721"
"2955","0706131721"
"2956","0706141524"
"2957","0706131721"
"2958","0706131721"
"5483","0504151235"
"2959","0706131721"
"2960","0811031159"
"2961","0706131721"
"2962","0706131721"
"2963","0811141636"
"5482","0504151227"
"2964","0706131721"
"2965","0706131721"
"2966","0706131721"
"2977","0706131721"
"2978","0706131721"
"5481","0504291107"
"2979","0706131721"
"2980","0706131721"
"2981","0706131721"
"2985","0706131721"
"2986","0805301525"
"5480","0504151227"
"2987","0811141011"
"2988","0706131721"
"2989","0706131721"
"2991","0706131721"
"2992","0706131721"
"2993","0706131721"
"5479","0504151215"
"2994","0706131721"
"2995","0706131721"
"2996","0706131721"
"2997","0706131721"
"2998","0706131721"
"2999","0706131721"
"3000","0706131721"
"5478","0504151207"
"3001","0706131721"
"3002","0706131721"
"3003","0706131721"
"3004","0811141637"
"3005","0706131721"
"3006","0706131721"
"3007","0706131721"
"3008","0504051511"
"3009","0706131721"
"3010","0805230950"
"5477","0504151207"
"3014","0706131721"
"3015","0706131721"
"3016","0706131721"
"3017","0706131721"
"3018","0706131721"
"3019","0706131721"
"3020","0706131721"
"3021","0706131721"
"3022","0706131721"
"3023","0707231729"
"5475","0504151207"
"3024","0706131721"
"3026","0805301524"
"3027","0811141010"
"3028","0706131721"
"3029","0811141011"
"3030","0805221111"
"3031","0706131721"
"3032","0706131721"
"5474","0504151159"
"3033","0706131721"
"3034","0706131721"
"3035","0706131721"
"3036","0706131721"
"3037","0706131721"
"3038","0811141644"
"3039","0706131721"
"3040","0706131721"
"3041","0706131721"
"3042","0706131721"
"5473","0504151159"
"3043","0706131721"
"3044","0811141640"
"3045","0811031148"
"3046","0706131721"
"3047","0706131721"
"3048","0706131721"
"3049","0706131721"
